gran,n_b,m_b,work,aspect,cost_A_outer_s,cost_B_outer_s,flip,orientation_speedup
medium,381,184,70104,2.0706521739130435,1055.04,1055.04,False,1.0
medium,381,185,70485,2.0594594594594593,1055.04,1055.04,False,1.0
medium,381,184,70104,2.0706521739130435,1055.04,1055.04,False,1.0
medium,381,190,72390,2.0052631578947366,1055.04,1055.04,False,1.0
medium,381,172,65532,2.2151162790697674,1055.04,703.36,True,1.5
medium,381,184,70104,2.0706521739130435,1055.04,1055.04,False,1.0
medium,381,188,71628,2.026595744680851,1055.04,1055.04,False,1.0
medium,380,185,70300,2.054054054054054,1055.04,1055.04,False,1.0
medium,380,189,71820,2.0105820105820107,1055.04,1055.04,False,1.0
medium,380,185,70300,2.054054054054054,1055.04,1055.04,False,1.0
medium,380,174,66120,2.1839080459770117,1055.04,1055.04,False,1.0
medium,380,183,69540,2.0765027322404372,1055.04,1055.04,False,1.0
medium,380,190,72200,2.0,1055.04,1055.04,False,1.0
medium,380,184,69920,2.0652173913043477,1055.04,1055.04,False,1.0
medium,380,181,68780,2.0994475138121547,1055.04,1055.04,False,1.0
medium,380,184,69920,2.0652173913043477,1055.04,1055.04,False,1.0
medium,380,190,72200,2.0,1055.04,1055.04,False,1.0
medium,379,185,70115,2.0486486486486486,1055.04,1055.04,False,1.0
medium,379,189,71631,2.005291005291005,1055.04,1055.04,False,1.0
medium,379,189,71631,2.005291005291005,1055.04,1055.04,False,1.0
medium,379,177,67083,2.1412429378531073,1055.04,1055.04,False,1.0
medium,379,187,70873,2.0267379679144386,1055.04,1055.04,False,1.0
medium,379,189,71631,2.005291005291005,1055.04,1055.04,False,1.0
medium,379,186,70494,2.0376344086021505,1055.04,1055.04,False,1.0
medium,378,175,66150,2.16,1055.04,1055.04,False,1.0
medium,378,184,69552,2.0543478260869565,1055.04,1055.04,False,1.0
medium,378,187,70686,2.021390374331551,1055.04,1055.04,False,1.0
medium,378,186,70308,2.032258064516129,1055.04,1055.04,False,1.0
medium,378,186,70308,2.032258064516129,1055.04,1055.04,False,1.0
medium,378,183,69174,2.0655737704918034,1055.04,1055.04,False,1.0
medium,378,186,70308,2.032258064516129,1055.04,1055.04,False,1.0
medium,378,177,66906,2.135593220338983,1055.04,1055.04,False,1.0
medium,378,185,69930,2.0432432432432432,1055.04,1055.04,False,1.0
medium,378,168,63504,2.25,703.36,703.36,False,1.0
medium,378,188,71064,2.0106382978723403,1055.04,1055.04,False,1.0
medium,377,188,70876,2.00531914893617,1055.04,1055.04,False,1.0
medium,377,184,69368,2.0489130434782608,1055.04,1055.04,False,1.0
medium,377,170,64090,2.2176470588235295,703.36,703.36,False,1.0
medium,377,183,68991,2.060109289617486,1055.04,1055.04,False,1.0
medium,377,183,68991,2.060109289617486,1055.04,1055.04,False,1.0
medium,377,187,70499,2.016042780748663,1055.04,1055.04,False,1.0
medium,377,186,70122,2.0268817204301075,1055.04,1055.04,False,1.0
medium,377,177,66729,2.1299435028248586,1055.04,1055.04,False,1.0
medium,377,188,70876,2.00531914893617,1055.04,1055.04,False,1.0
medium,376,178,66928,2.1123595505617976,1055.04,1055.04,False,1.0
medium,376,184,69184,2.0434782608695654,1055.04,1055.04,False,1.0
medium,376,182,68432,2.065934065934066,1055.04,1055.04,False,1.0
medium,376,171,64296,2.198830409356725,703.36,703.36,False,1.0
medium,376,185,69560,2.0324324324324325,1055.04,1055.04,False,1.0
medium,376,182,68432,2.065934065934066,1055.04,1055.04,False,1.0
medium,376,185,69560,2.0324324324324325,1055.04,1055.04,False,1.0
medium,376,175,65800,2.1485714285714286,1055.04,1055.04,False,1.0
medium,376,185,69560,2.0324324324324325,1055.04,1055.04,False,1.0
medium,376,184,69184,2.0434782608695654,1055.04,1055.04,False,1.0
medium,376,180,67680,2.088888888888889,1055.04,1055.04,False,1.0
medium,375,186,69750,2.0161290322580645,1055.04,1055.04,False,1.0
medium,375,173,64875,2.167630057803468,703.36,1055.04,False,1.5
medium,375,173,64875,2.167630057803468,703.36,1055.04,False,1.5
medium,375,180,67500,2.0833333333333335,1055.04,1055.04,False,1.0
medium,375,183,68625,2.0491803278688523,1055.04,1055.04,False,1.0
medium,375,177,66375,2.1186440677966103,1055.04,1055.04,False,1.0
medium,375,178,66750,2.106741573033708,1055.04,1055.04,False,1.0
medium,375,171,64125,2.192982456140351,703.36,703.36,False,1.0
medium,375,182,68250,2.0604395604395602,1055.04,1055.04,False,1.0
medium,375,177,66375,2.1186440677966103,1055.04,1055.04,False,1.0
medium,375,186,69750,2.0161290322580645,1055.04,1055.04,False,1.0
medium,374,181,67694,2.0662983425414363,1055.04,1055.04,False,1.0
medium,374,184,68816,2.032608695652174,1055.04,1055.04,False,1.0
medium,374,187,69938,2.0,1055.04,1055.04,False,1.0
medium,374,187,69938,2.0,1055.04,1055.04,False,1.0
medium,374,174,65076,2.1494252873563218,703.36,1055.04,False,1.5
medium,374,184,68816,2.032608695652174,1055.04,1055.04,False,1.0
medium,374,174,65076,2.1494252873563218,703.36,1055.04,False,1.5
medium,374,160,59840,2.3375,703.36,703.36,False,1.0
medium,374,187,69938,2.0,1055.04,1055.04,False,1.0
medium,374,172,64328,2.1744186046511627,703.36,703.36,False,1.0
medium,374,181,67694,2.0662983425414363,1055.04,1055.04,False,1.0
medium,374,183,68442,2.0437158469945356,1055.04,1055.04,False,1.0
medium,374,178,66572,2.101123595505618,1055.04,1055.04,False,1.0
medium,374,177,66198,2.1129943502824857,1055.04,1055.04,False,1.0
medium,374,180,67320,2.077777777777778,1055.04,1055.04,False,1.0
medium,373,177,66021,2.1073446327683616,1055.04,1055.04,False,1.0
medium,373,172,64156,2.1686046511627906,703.36,703.36,False,1.0
medium,373,184,68632,2.027173913043478,1055.04,1055.04,False,1.0
medium,373,175,65275,2.1314285714285712,1055.04,1055.04,False,1.0
medium,373,185,69005,2.016216216216216,1055.04,1055.04,False,1.0
medium,373,172,64156,2.1686046511627906,703.36,703.36,False,1.0
medium,373,179,66767,2.083798882681564,1055.04,1055.04,False,1.0
medium,373,186,69378,2.0053763440860215,1055.04,1055.04,False,1.0
medium,373,185,69005,2.016216216216216,1055.04,1055.04,False,1.0
medium,373,178,66394,2.095505617977528,1055.04,1055.04,False,1.0
medium,373,176,65648,2.1193181818181817,1055.04,1055.04,False,1.0
medium,373,177,66021,2.1073446327683616,1055.04,1055.04,False,1.0
medium,373,183,68259,2.0382513661202184,1055.04,1055.04,False,1.0
medium,372,167,62124,2.2275449101796405,703.36,703.36,False,1.0
medium,372,176,65472,2.1136363636363638,703.36,703.36,False,1.0
medium,372,171,63612,2.175438596491228,703.36,703.36,False,1.0
medium,372,176,65472,2.1136363636363638,703.36,703.36,False,1.0
medium,372,162,60264,2.2962962962962963,703.36,703.36,False,1.0
medium,372,182,67704,2.043956043956044,1055.04,1055.04,False,1.0
medium,372,178,66216,2.0898876404494384,1055.04,1055.04,False,1.0
medium,372,173,64356,2.1502890173410405,703.36,703.36,False,1.0
medium,372,176,65472,2.1136363636363638,703.36,703.36,False,1.0
medium,372,185,68820,2.0108108108108107,1055.04,1055.04,False,1.0
medium,372,181,67332,2.0552486187845305,1055.04,1055.04,False,1.0
medium,372,169,62868,2.201183431952663,703.36,703.36,False,1.0
medium,372,186,69192,2.0,1055.04,1055.04,False,1.0
medium,372,183,68076,2.0327868852459017,1055.04,1055.04,False,1.0
medium,372,180,66960,2.066666666666667,1055.04,1055.04,False,1.0
medium,372,184,68448,2.0217391304347827,1055.04,1055.04,False,1.0
medium,372,177,65844,2.1016949152542375,1055.04,1055.04,False,1.0
medium,372,164,61008,2.268292682926829,703.36,703.36,False,1.0
medium,371,173,64183,2.1445086705202314,703.36,703.36,False,1.0
medium,371,178,66038,2.0842696629213484,1055.04,1055.04,False,1.0
medium,371,182,67522,2.0384615384615383,1055.04,1055.04,False,1.0
medium,371,185,68635,2.0054054054054054,1055.04,1055.04,False,1.0
medium,371,178,66038,2.0842696629213484,1055.04,1055.04,False,1.0
medium,371,177,65667,2.096045197740113,1055.04,1055.04,False,1.0
medium,371,184,68264,2.016304347826087,1055.04,1055.04,False,1.0
medium,371,176,65296,2.1079545454545454,703.36,703.36,False,1.0
medium,371,184,68264,2.016304347826087,1055.04,1055.04,False,1.0
medium,371,175,64925,2.12,703.36,703.36,False,1.0
medium,371,177,65667,2.096045197740113,1055.04,1055.04,False,1.0
medium,371,180,66780,2.061111111111111,1055.04,1055.04,False,1.0
medium,370,182,67340,2.032967032967033,1055.04,1055.04,False,1.0
medium,370,175,64750,2.1142857142857143,703.36,703.36,False,1.0
medium,370,184,68080,2.010869565217391,1055.04,1055.04,False,1.0
medium,370,172,63640,2.1511627906976742,703.36,703.36,False,1.0
medium,370,175,64750,2.1142857142857143,703.36,703.36,False,1.0
medium,370,166,61420,2.2289156626506026,703.36,703.36,False,1.0
medium,370,183,67710,2.021857923497268,1055.04,1055.04,False,1.0
medium,370,184,68080,2.010869565217391,1055.04,1055.04,False,1.0
medium,370,179,66230,2.0670391061452515,1055.04,1055.04,False,1.0
medium,370,185,68450,2.0,1055.04,1055.04,False,1.0
medium,370,182,67340,2.032967032967033,1055.04,1055.04,False,1.0
medium,370,175,64750,2.1142857142857143,703.36,703.36,False,1.0
medium,370,184,68080,2.010869565217391,1055.04,1055.04,False,1.0
medium,369,183,67527,2.0163934426229506,1055.04,1055.04,False,1.0
medium,369,175,64575,2.1085714285714285,703.36,703.36,False,1.0
medium,369,162,59778,2.2777777777777777,703.36,703.36,False,1.0
medium,369,181,66789,2.0386740331491713,1055.04,1055.04,False,1.0
medium,369,179,66051,2.0614525139664805,1055.04,1055.04,False,1.0
medium,369,164,60516,2.25,703.36,703.36,False,1.0
medium,369,184,67896,2.005434782608696,1055.04,1055.04,False,1.0
medium,368,178,65504,2.067415730337079,703.36,1055.04,False,1.5
medium,368,181,66608,2.0331491712707184,1055.04,1055.04,False,1.0
medium,368,163,59984,2.2576687116564416,703.36,703.36,False,1.0
medium,368,170,62560,2.164705882352941,703.36,703.36,False,1.0
medium,368,180,66240,2.0444444444444443,1055.04,1055.04,False,1.0
medium,368,175,64400,2.1028571428571428,703.36,703.36,False,1.0
medium,368,183,67344,2.010928961748634,1055.04,1055.04,False,1.0
medium,368,176,64768,2.090909090909091,703.36,703.36,False,1.0
medium,368,173,63664,2.1271676300578033,703.36,703.36,False,1.0
medium,368,179,65872,2.0558659217877095,1055.04,1055.04,False,1.0
medium,368,181,66608,2.0331491712707184,1055.04,1055.04,False,1.0
medium,367,176,64592,2.085227272727273,703.36,703.36,False,1.0
medium,367,181,66427,2.027624309392265,1055.04,1055.04,False,1.0
medium,367,178,65326,2.061797752808989,703.36,1055.04,False,1.5
medium,367,171,62757,2.146198830409357,703.36,703.36,False,1.0
medium,367,165,60555,2.224242424242424,703.36,703.36,False,1.0
medium,367,171,62757,2.146198830409357,703.36,703.36,False,1.0
medium,366,183,66978,2.0,1055.04,1055.04,False,1.0
medium,366,178,65148,2.056179775280899,703.36,1055.04,False,1.5
medium,366,174,63684,2.103448275862069,703.36,703.36,False,1.0
medium,366,173,63318,2.115606936416185,703.36,703.36,False,1.0
medium,366,183,66978,2.0,1055.04,1055.04,False,1.0
medium,366,166,60756,2.2048192771084336,703.36,703.36,False,1.0
medium,366,176,64416,2.0795454545454546,703.36,703.36,False,1.0
medium,366,176,64416,2.0795454545454546,703.36,703.36,False,1.0
medium,366,172,62952,2.127906976744186,703.36,703.36,False,1.0
medium,366,183,66978,2.0,1055.04,1055.04,False,1.0
medium,366,173,63318,2.115606936416185,703.36,703.36,False,1.0
medium,366,182,66612,2.010989010989011,1055.04,1055.04,False,1.0
medium,366,175,64050,2.0914285714285716,703.36,703.36,False,1.0
medium,366,172,62952,2.127906976744186,703.36,703.36,False,1.0
medium,366,179,65514,2.0446927374301676,1055.04,1055.04,False,1.0
medium,366,180,65880,2.033333333333333,1055.04,1055.04,False,1.0
medium,366,175,64050,2.0914285714285716,703.36,703.36,False,1.0
medium,365,171,62415,2.134502923976608,703.36,703.36,False,1.0
medium,365,179,65335,2.0391061452513966,1055.04,1055.04,False,1.0
medium,365,180,65700,2.0277777777777777,1055.04,1055.04,False,1.0
medium,365,181,66065,2.016574585635359,1055.04,1055.04,False,1.0
medium,365,173,63145,2.1098265895953756,703.36,703.36,False,1.0
medium,365,175,63875,2.085714285714286,703.36,703.36,False,1.0
medium,365,178,64970,2.050561797752809,703.36,1055.04,False,1.5
medium,365,180,65700,2.0277777777777777,1055.04,1055.04,False,1.0
medium,365,180,65700,2.0277777777777777,1055.04,1055.04,False,1.0
medium,365,182,66430,2.0054945054945055,1055.04,1055.04,False,1.0
medium,365,181,66065,2.016574585635359,1055.04,1055.04,False,1.0
medium,365,168,61320,2.1726190476190474,703.36,703.36,False,1.0
medium,365,181,66065,2.016574585635359,1055.04,1055.04,False,1.0
medium,365,169,61685,2.1597633136094676,703.36,703.36,False,1.0
medium,364,175,63700,2.08,703.36,703.36,False,1.0
medium,364,172,62608,2.116279069767442,703.36,703.36,False,1.0
medium,364,175,63700,2.08,703.36,703.36,False,1.0
medium,364,182,66248,2.0,1055.04,1055.04,False,1.0
medium,364,174,63336,2.0919540229885056,703.36,703.36,False,1.0
medium,364,173,62972,2.1040462427745665,703.36,703.36,False,1.0
medium,364,169,61516,2.1538461538461537,703.36,703.36,False,1.0
medium,364,182,66248,2.0,1055.04,1055.04,False,1.0
medium,364,180,65520,2.022222222222222,703.36,703.36,False,1.0
medium,363,176,63888,2.0625,703.36,703.36,False,1.0
medium,363,179,64977,2.0279329608938546,703.36,703.36,False,1.0
medium,363,179,64977,2.0279329608938546,703.36,703.36,False,1.0
medium,363,176,63888,2.0625,703.36,703.36,False,1.0
medium,363,181,65703,2.005524861878453,1055.04,1055.04,False,1.0
medium,362,172,62264,2.104651162790698,703.36,703.36,False,1.0
medium,362,171,61902,2.1169590643274856,703.36,703.36,False,1.0
medium,362,175,63350,2.0685714285714285,703.36,703.36,False,1.0
medium,362,175,63350,2.0685714285714285,703.36,703.36,False,1.0
medium,362,175,63350,2.0685714285714285,703.36,703.36,False,1.0
medium,362,176,63712,2.0568181818181817,703.36,703.36,False,1.0
medium,362,181,65522,2.0,1055.04,1055.04,False,1.0
medium,362,178,64436,2.033707865168539,703.36,703.36,False,1.0
medium,362,177,64074,2.0451977401129944,703.36,703.36,False,1.0
medium,362,172,62264,2.104651162790698,703.36,703.36,False,1.0
medium,362,177,64074,2.0451977401129944,703.36,703.36,False,1.0
medium,362,176,63712,2.0568181818181817,703.36,703.36,False,1.0
medium,362,181,65522,2.0,1055.04,1055.04,False,1.0
medium,362,173,62626,2.092485549132948,703.36,703.36,False,1.0
medium,361,159,57399,2.270440251572327,703.36,703.36,False,1.0
medium,361,167,60287,2.161676646706587,703.36,703.36,False,1.0
medium,361,180,64980,2.0055555555555555,703.36,703.36,False,1.0
medium,361,175,63175,2.0628571428571427,703.36,703.36,False,1.0
medium,361,165,59565,2.187878787878788,703.36,703.36,False,1.0
medium,361,166,59926,2.174698795180723,703.36,703.36,False,1.0
medium,361,177,63897,2.0395480225988702,703.36,703.36,False,1.0
medium,361,171,61731,2.111111111111111,703.36,703.36,False,1.0
medium,361,180,64980,2.0055555555555555,703.36,703.36,False,1.0
medium,361,180,64980,2.0055555555555555,703.36,703.36,False,1.0
medium,360,177,63720,2.0338983050847457,703.36,703.36,False,1.0
medium,360,179,64440,2.011173184357542,703.36,703.36,False,1.0
medium,360,167,60120,2.155688622754491,703.36,703.36,False,1.0
medium,360,178,64080,2.0224719101123596,703.36,703.36,False,1.0
medium,360,180,64800,2.0,703.36,703.36,False,1.0
medium,360,170,61200,2.1176470588235294,703.36,703.36,False,1.0
medium,360,173,62280,2.0809248554913293,703.36,703.36,False,1.0
medium,360,179,64440,2.011173184357542,703.36,703.36,False,1.0
medium,359,170,61030,2.111764705882353,703.36,703.36,False,1.0
medium,359,170,61030,2.111764705882353,703.36,703.36,False,1.0
medium,359,177,63543,2.0282485875706215,703.36,703.36,False,1.0
medium,359,173,62107,2.0751445086705202,703.36,703.36,False,1.0
medium,359,166,59594,2.1626506024096384,703.36,703.36,False,1.0
medium,359,173,62107,2.0751445086705202,703.36,703.36,False,1.0
medium,359,170,61030,2.111764705882353,703.36,703.36,False,1.0
medium,359,173,62107,2.0751445086705202,703.36,703.36,False,1.0
medium,359,179,64261,2.005586592178771,703.36,703.36,False,1.0
medium,358,170,60860,2.1058823529411765,703.36,703.36,False,1.0
medium,358,161,57638,2.2236024844720497,703.36,703.36,False,1.0
medium,358,174,62292,2.057471264367816,703.36,703.36,False,1.0
medium,358,179,64082,2.0,703.36,703.36,False,1.0
medium,358,174,62292,2.057471264367816,703.36,703.36,False,1.0
medium,358,171,61218,2.0935672514619883,703.36,703.36,False,1.0
medium,358,173,61934,2.069364161849711,703.36,703.36,False,1.0
medium,358,167,59786,2.143712574850299,703.36,703.36,False,1.0
medium,358,161,57638,2.2236024844720497,703.36,703.36,False,1.0
medium,358,179,64082,2.0,703.36,703.36,False,1.0
medium,358,174,62292,2.057471264367816,703.36,703.36,False,1.0
medium,358,171,61218,2.0935672514619883,703.36,703.36,False,1.0
medium,358,178,63724,2.0112359550561796,703.36,703.36,False,1.0
medium,358,170,60860,2.1058823529411765,703.36,703.36,False,1.0
medium,358,166,59428,2.1566265060240966,703.36,703.36,False,1.0
medium,358,166,59428,2.1566265060240966,703.36,703.36,False,1.0
medium,358,170,60860,2.1058823529411765,703.36,703.36,False,1.0
medium,357,175,62475,2.04,703.36,703.36,False,1.0
medium,357,170,60690,2.1,703.36,703.36,False,1.0
medium,357,166,59262,2.1506024096385543,703.36,703.36,False,1.0
medium,357,168,59976,2.125,703.36,703.36,False,1.0
medium,357,177,63189,2.016949152542373,703.36,703.36,False,1.0
medium,357,178,63546,2.00561797752809,703.36,703.36,False,1.0
medium,357,171,61047,2.087719298245614,703.36,703.36,False,1.0
medium,357,170,60690,2.1,703.36,703.36,False,1.0
medium,357,166,59262,2.1506024096385543,703.36,703.36,False,1.0
medium,357,178,63546,2.00561797752809,703.36,703.36,False,1.0
medium,356,178,63368,2.0,703.36,703.36,False,1.0
medium,356,177,63012,2.0112994350282487,703.36,703.36,False,1.0
medium,356,174,61944,2.045977011494253,703.36,703.36,False,1.0
medium,356,173,61588,2.0578034682080926,703.36,703.36,False,1.0
medium,356,176,62656,2.022727272727273,703.36,703.36,False,1.0
medium,356,175,62300,2.0342857142857143,703.36,703.36,False,1.0
medium,356,177,63012,2.0112994350282487,703.36,703.36,False,1.0
medium,356,177,63012,2.0112994350282487,703.36,703.36,False,1.0
medium,356,174,61944,2.045977011494253,703.36,703.36,False,1.0
medium,355,170,60350,2.088235294117647,703.36,703.36,False,1.0
medium,355,176,62480,2.0170454545454546,703.36,703.36,False,1.0
medium,355,174,61770,2.0402298850574714,703.36,703.36,False,1.0
medium,355,164,58220,2.1646341463414633,703.36,703.36,False,1.0
medium,355,177,62835,2.005649717514124,703.36,703.36,False,1.0
medium,355,169,59995,2.100591715976331,703.36,703.36,False,1.0
medium,355,171,60705,2.0760233918128654,703.36,703.36,False,1.0
medium,354,168,59472,2.107142857142857,703.36,703.36,False,1.0
medium,354,169,59826,2.094674556213018,703.36,703.36,False,1.0
medium,354,175,61950,2.0228571428571427,703.36,703.36,False,1.0
medium,354,158,55932,2.240506329113924,703.36,703.36,False,1.0
medium,354,176,62304,2.0113636363636362,703.36,703.36,False,1.0
medium,354,176,62304,2.0113636363636362,703.36,703.36,False,1.0
medium,354,174,61596,2.0344827586206895,703.36,703.36,False,1.0
